smiles,ee
COc1ccc(cc1)Cc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Cc1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,40
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,80
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,92
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,70
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,48
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,80
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c5ccccc5cc5c4C=CC=C5)O[P@@](=O)(Oc13)O)cccc2)c1c2ccccc2cc2c1C=CC=C2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,94
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,74
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,76
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,44
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,90
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)c1CCCCc1cc2[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,2
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,40
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)c1ccccc1c1ccc3c(c1)cccc3)c1CCCCc1cc2c1ccccc1c1ccc2c(c1)cccc2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,84
COCc1cccc(c1)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,80
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,58
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)c1ccccc1c1ccc3c(c1)cccc3)c1CCCCc1cc2c1ccccc1c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,62
OP1(=O)Oc2c(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)cc1c2CCCC1)CCCC3.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,44
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,22
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,50
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,86
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,78
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,56
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,72
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,42
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,78
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,56
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,42
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,62
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,76
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,44
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.CCS,40
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,32
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,44
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,74
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,48
CC(c1cc(cc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(cc(cc1C(C)C)c1ccc(cc1)C(C)(C)C)C(C)C)C(C)C)c1ccc(cc1)C(C)(C)C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,99
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)c1CCCCc1cc2[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,0
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,74
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,26
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,56
COc1ccc(cc1)Cc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Cc1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,42
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,44
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,70
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,80
COCc1cccc(c1)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.CCS,48
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,72
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,78
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,48
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,86
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,60
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,56
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)c1c3ccccc3c(c3c1cccc3)c1ccc3c(c1)cccc3)c1ccccc1cc2c1c2ccccc2c(c2c1cccc2)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,96
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,74
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,32
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,82
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,24
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)S(F)(F)(F)(F)F)cccc3)c1ccc(cc1)S(F)(F)(F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,76
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,80
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.CCS,76
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,79
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,99
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,74
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,18
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,62
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,40
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,44
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,44
OP1(=O)Oc2c(Cc3ccc(cc3C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1ccc(cc1C(F)(F)F)C(F)(F)F)cc1c2cccc1)cccc3.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,20
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,80
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,46
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,56
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c(cc(cc4C(C)C)C(C)C)C(C)C)O[P@@](=O)(Oc13)O)cccc2)c1c(cc(cc1C(C)C)C(C)C)C(C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,99
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c(cc(cc4C(C)C)C(C)C)C(C)C)O[P@@](=O)(Oc13)O)cccc2)c1c(cc(cc1C(C)C)C(C)C)C(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,96
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,94
OP1(=O)Oc2c(Cc3ccc(cc3C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1ccc(cc1C(F)(F)F)C(F)(F)F)cc1c2cccc1)cccc3.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,25
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,34
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,78
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,60
COc1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)OC)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(cc(c1)c1ccc(cc1)OC)c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,52
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,86
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,74
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,14
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,94
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,10
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,99
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,86
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,82
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,42
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,74
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,12
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,30
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,2
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,94
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,78
